153,CÔNG TY TNHH HÀO HƯNG,Thang Văn Hóa,0301952517,Hoạt động công nghiệp khác
154,TẬP ĐOÀN GELEXIMCO - CTCP,Vũ Văn Tiền,0100514947,Kinh doanh bất động sản
155,CÔNG TY CP XI MĂNG VICEM HÀ TIÊN,Lưu Đình Cường,0301446422,"Sản xuất, kinh doanh vật liệu xây dựng"
156,CÔNG TY CP ĐẦU TƯ THÁI BÌNH,Nguyễn Đức Thuấn,3700148737,"Sản xuất, kinh doanh sản phẩm da giầy"
157,CÔNG TY CP DỊCH VỤ PHÂN PHỐI TỔNG HỢP DẦU KHÍ,Vũ Tiến Dương,0305482862,"Sản xuất, kinh doanh thiết bị điện tử, điện lạnh, công nghệ thông tin, viễn thông…"
158,NGÂN HÀNG TMCP AN BÌNH,Lê Hải,0301412222,Ngân hàng
159,TỔNG CÔNG TY PHÂN BÓN VÀ HÓA CHẤT DẦU KHÍ - CTCP,Lê Cự Tân,0303165480,"Sản xuất, kinh doanh phân bón, thuốc trừ sâu"
160,CÔNG TY TNHH DENSO VIỆT NAM,Mitsuo Ota,0101210878,"Sản xuất, kinh doanh ô tô, xe máy, xe có động cơ và phụ kiện"
161,CÔNG TY TNHH DỊCH VỤ VÀ THƯƠNG MẠI MESA,Lưu Tuyết Mai,0100520429,"Sản xuất, kinh doanh đồ dùng gia đình"
162,CÔNG TY CP ĐẦU TƯ XÂY DỰNG RICONS,Trần Quang Quân,0303527596,Xây dựng
163,TỔNG CÔNG TY CP BIA - RƯỢU - NƯỚC GIẢI KHÁT HÀ NỘI,Ngô Quế Lâm,0101376672,"Sản xuất, chế biến và kinh doanh đồ uống có cồn"
164,TỔNG CÔNG TY ĐẦU TƯ VÀ KINH DOANH VỐN NHÀ NƯỚC-CÔNG TY TNHH,Nguyễn Chí Thành,0101992921,Dịch vụ tài chính khác
165,NGÂN HÀNG TNHH MTV SHINHAN VIỆT NAM,Kang Gew Won,0309103635,Ngân hàng
166,CÔNG TY CP PHÂN BÓN DẦU KHÍ CÀ MAU,Văn Tiến Thanh,2001012298,"Sản xuất, kinh doanh phân bón, thuốc trừ sâu"
167,CÔNG TY CP TẬP ĐOÀN LỘC TRỜI,Nguyễn Duy Thuận,1600192619,Hoạt động nông nghiệp khác
168,TỔNG CÔNG TY CP VẬN TẢI DẦU KHÍ,Nguyễn Duyên Hiếu,0302743192,Vận tải đường biển
169,CÔNG TY CP NHỰA AN PHÁT XANH,Đinh Xuân Cường,0800373586,"Sản xuất, kinh doanh nhựa và sản phẩm từ nhựa"
170,CÔNG TY CP TỔNG CÔNG TY TÍN NGHĨA,Trần Trung Tuấn,3600283394,Kinh doanh bất động sản
171,CÔNG TY CP PHÂN PHỐI KHÍ THẤP ÁP DẦU KHÍ VIỆT NAM,Trần Thanh Nam,0304998686,Kinh doanh xăng dầu và các sản phẩm liên quan
172,CÔNG TY CP VĨNH HOÀN,Nguyễn Ngô Vi Tâm,1400112623,"Sản xuất, chế biến và kinh doanh thực phẩm đóng gói, ăn liền, đồ hộp"
173,CÔNG TY CP HỮU HẠN VEDAN VIỆT NAM,Yang Kun Hsiang,3600239719,"Sản xuất, chế biến và kinh doanh thực phẩm khác"
174,CÔNG TY TNHH AEON VIỆT NAM,Yasuo Nishitohge,0311241512,"Bán lẻ hàng tiêu dùng nhanh trong siêu thị, cửa hàng tiện lợi, chợ truyền thông"
175,CÔNG TY CP GIAO HÀNG TIẾT KIỆM,Phạm Hồng Quân,0106181807,"Bưu chính, chuyển phát"
176,TỔNG CÔNG TY CP MAY VIỆT TIẾN,Bùi Văn Tiến,0300401524,"Sản xuất, kinh doanh trang phục"
177,TỔNG CÔNG TY XÂY DỰNG SỐ 1 - CTCP,Lê Hữu Việt Đức,0301429113,Xây dựng
178,CÔNG TY TNHH FRIESLANDCAMPINA VIỆT NAM,Berend van Wel,3700229344,"Sản xuất, chế biến và kinh doanh sữa, sản phẩm từ sữa"
179,CÔNG TY CP HIM LAM,Dương Công Hùng,0301437499,Kinh doanh bất động sản
180,CÔNG TY CP THỦY SẢN SÓC TRĂNG,Trần Văn Phẩm,2200108445,"Sản xuất, chế biến và kinh doanh thực phẩm đóng gói, ăn liền, đồ hộp"
181,TỔNG CÔNG TY KHÁNH VIỆT,Lê Tiến Anh,4200486169,"Sản xuất, chế biến và kinh doanh thuốc lá"
182,CÔNG TY CP ĐẦU TƯ HẠ TẦNG KỸ THUẬT TP. HỒ CHÍ MINH,Lê Quốc Bình,0302483177,Xây dựng
183,TỔNG CÔNG TY ĐẦU TƯ VÀ PHÁT TRIỂN CÔNG NGHIỆP - CTCP,Phạm Ngọc Thuận,3700145020,Kinh doanh bất động sản
184,CÔNG TY CP TẬP ĐOÀN PC1,Trịnh Văn Tuấn,0100100745,Hoạt động xây dựng khác
185,CÔNG TY TNHH ĐẦU TƯ SẢN XUẤT THƯƠNG MẠI DỊCH VỤ PHAN MINH,Phan Hùng Minh,0303283290,"Sản xuất, chế biến và kinh doanh gạo, ngũ cốc, sản phẩm nghiền, đồ khô"
186,CÔNG TY CP ĐƯỜNG QUẢNG NGÃI,Võ Thành Đàng,4300205943,"Sản xuất, chế biến và kinh doanh đường"
187,CÔNG TY CP ỐNG THÉP VIỆT - ĐỨC VG PIPE,Nguyễn Hữu Thể,2500267703,"Sản xuất, gia công kim loại, sắt thép, kim khí…"
188,CÔNG TY TNHH KIMBERLY CLARK VIỆT NAM,Kate Good Man,0100114522,"Sản xuất, kinh doanh giấy và các sản phẩm từ giấy"
189,CÔNG TY TNHH FURUKAWA AUTOMOTIVE PARTS (VIETNAM),Morishima Takao,0300797153,"Sản xuất, kinh doanh thiết bị điện"
190,TỔNG CÔNG TY ĐẦU TƯ PHÁT TRIỂN NHÀ VÀ ĐÔ THỊ (HUD),Nguyễn Đức Hùng,0100106144,Kinh doanh bất động sản
191,CÔNG TY CP ĐẦU TƯ VÀ PHÁT TRIỂN ĐA QUỐC GIA I.D.I,Lê Văn Chung,0303141296,"Sản xuất, chế biến và kinh doanh thực phẩm đóng gói, ăn liền, đồ hộp"
192,TỔNG CÔNG TY CP CÔNG TRÌNH VIETTEL,Phạm Đình Trường,0104753865,Hoạt động xây dựng khác
193,NGÂN HÀNG TMCP QUỐC DÂN,Phạm Thế Hiệp,1700169765,Ngân hàng
194,NGÂN HÀNG TMCP VIỆT Á,Nguyễn Văn Trọng,0302963695,Ngân hàng
195,TỔNG CÔNG TY SÔNG ĐÀ - CTCP,Hồ Văn Dũng,0100105870,Xây dựng
196,CÔNG TY CP VNG,Lê Hồng Minh,0303490096,"Dịch vụ vui chơi, giải trí"
197,CÔNG TY TNHH EXPEDITORS VIỆT NAM,Michael Joseph Mooney,0312545104,Vận tải đường biển
198,NGÂN HÀNG TMCP VIỆT NAM THƯƠNG TÍN,Nguyễn Hữu Trung,2200269805,Ngân hàng
199,CÔNG TY TNHH THƯƠNG MẠI VHC (SIÊU THỊ ĐIỆN MÁY HC),Nguyễn Hoàng Hải,0105690657,"Bán lẻ điện tử, điện lạnh, viễn thông, công nghệ thông tin"
200,CÔNG TY CP TETRA PAK VIỆT NAM,Fehmi Nejat Caliskan,0302803331,"Sản xuất, kinh doanh máy móc, sản phẩm cơ khí khác"
201,TỔNG CÔNG TY LẮP MÁY VIỆT NAM-CÔNG TY TNHH MTV,Lê Văn Tuấn,0100106313,Xây dựng
202,CÔNG TY CP KIM LOẠI MÀU VÀ NHỰA ĐỒNG VIỆT,Chinawat Assavapokee,0309174756,"Sản xuất, gia công kim loại, sắt thép, kim khí…"
203,CÔNG TY CP ĐIỆN LỰC DẦU KHÍ NHƠN TRẠCH 2,Ngô Đức Nhân,3600897316,"Sản xuất, truyền tải, phân phối điện"
204,TỔNG CÔNG TY CẤP NƯỚC SÀI GÒN - TNHH MTV,Hồ Văn Lâm,0301129367,"Cung cấp, kinh doanh nước"
205,CÔNG TY TNHH THỰC PHẨM ORION VINA,Kang Weon Kee,3700667933,"Sản xuất, chế biến và kinh doanh bánh kẹo"
206,CÔNG TY CP XI MĂNG XUÂN THÀNH,Nguyễn Xuân Thủy,0700576529,"Sản xuất, kinh doanh vật liệu xây dựng"
207,CÔNG TY CP CƠ ĐIỆN LẠNH,Huỳnh Thanh Hải,0300741143,Hoạt động xây dựng khác
208,CÔNG TY CP ĐẦU TƯ THÀNH THÀNH CÔNG,Huỳnh Bích Ngọc,0301466073,"Sản xuất, chế biến và kinh doanh đường"
209,CÔNG TY CP CITY AUTO,Nguyễn Hoàng Minh Tiến,0307979603,"Sản xuất, kinh doanh ô tô, xe máy, xe có động cơ và phụ kiện"
210,CÔNG TY CP THƯƠNG MẠI KIÊN GIANG,Phạm Văn Hoàng,1700523208,Kinh doanh xăng dầu và các sản phẩm liên quan
211,CÔNG TY CP ĐẦU TƯ SÀI GÒN VRG,Trần Mạnh Hùng,0305268812,Xây dựng
212,CÔNG TY CP VICOSTONE,Phạm Anh Tuấn,0500469512,"Sản xuất, kinh doanh vật liệu xây dựng"
213,TỔNG CÔNG TY CƠ KHÍ GIAO THÔNG VẬN TẢI SÀI GÒN - TNHH MTV,Trần Quốc Toản,0300481551,"Sản xuất, kinh doanh ô tô, xe máy, xe có động cơ và phụ kiện"
214,TỔNG CÔNG TY HÓA DẦU PETROLIMEX - CTCP,Lê Quang Tuấn,0101463614,Kinh doanh xăng dầu và các sản phẩm liên quan
215,CÔNG TY CP HÓA DẦU QUÂN ĐỘI (MIPEC),Dư Cao Sơn,0101436307,Kinh doanh xăng dầu và các sản phẩm liên quan
216,CÔNG TY CP ĐẠI TÂN VIỆT,Didier Lachize,0302505776,"Sản xuất, chế biến và kinh doanh thực phẩm khác"
217,CÔNG TY CP PHÚ TÀI,Lê Văn Thảo,4100259236,"Sản xuất, kinh doanh vật liệu xây dựng"
218,CÔNG TY LIÊN DOANH SẢN XUẤT THÉP VINAUSTEEL,Trần Tuấn Anh,0200108811,"Sản xuất, gia công kim loại, sắt thép, kim khí…"
219,CÔNG TY TNHH THƯƠNG MẠI KHATOCO,Nguyễn Đình Thạch,4200485207,"Sản xuất, chế biến và kinh doanh thuốc lá"
220,CÔNG TY CP DỊCH VỤ Ô TÔ HÀNG XANH,Nguyễn Thị Ngọc Bích,0302000126,"Sản xuất, kinh doanh ô tô, xe máy, xe có động cơ và phụ kiện"
221,CÔNG TY CP QUỐC TẾ SƠN HÀ,Lê Hoàng Hà,0100776445,"Sản xuất, kinh doanh máy móc, sản phẩm cơ khí khác"
222,CÔNG TY TNHH ĐẦU TƯ XÂY DỰNG UNICONS,Võ Hoàng Lâm,0304472276,Xây dựng
223,CÔNG TY CP PHÂN BÓN BÌNH ĐIỀN,Ngô Văn Đông,0302975517,"Sản xuất, kinh doanh phân bón, thuốc trừ sâu"
224,TỔNG CÔNG TY CP KHOAN VÀ DỊCH VỤ KHOAN DẦU KHÍ,Nguyễn Xuân Cường,0302495126,"Thăm dò, khai thác dầu mỏ và hoạt động hỗ trợ"
225,CÔNG TY TNHH SIAM CITY CEMENT (VIETNAM) (INSEE),Philippe Bernard Richart,0300608568,"Sản xuất, kinh doanh vật liệu xây dựng"
226,TỔNG CÔNG TY DƯỢC VIỆT NAM - CTCP,Đinh Xuân Hấn,0100109385,"Kinh doanh, phân phối dược phẩm, thiết bị y tế"
227,CÔNG TY CP DẦU THỰC VẬT TƯỜNG AN,Bùi Thanh Tùng,0303498754,"Sản xuất, chế biến và kinh doanh dầu ăn, mỡ động thực vật"
228,CÔNG TY TNHH URC VIỆT NAM,Mr.Jean-Pierre “Jai” Gamboa,3700549827,"Sản xuất, chế biến và kinh doanh bánh kẹo"
229,CÔNG TY CP TẬP ĐOÀN ECOPARK,Trần Quốc Việt,0101395308,Kinh doanh bất động sản
230,CÔNG TY TNHH MTV HERBALIFE VIỆT NAM,Vũ Văn Thắng,0309069208,"Sản xuất, chế biến và kinh doanh thực phẩm khác"
231,TỔNG CÔNG TY CP PHÁT TRIỂN KHU CÔNG NGHIỆP,Trần Thanh Hải,3600335363,Kinh doanh bất động sản
232,CÔNG TY CP TẬP ĐOÀN CÔNG NGHỆ CMC,Nguyễn Trung Chính,0100244112,Hoạt động thông tin khác
233,CÔNG TY CP GIAO NHẬN VÀ VẬN CHUYỂN IN DO TRẦN,Trần Tuấn Anh,0301909173,Hoạt động khác hỗ trợ cho vận tải
234,CÔNG TY CP THƯƠNG MẠI XUẤT NHẬP KHẨU THIÊN NAM,Vương Quang Diệu,0301172041,"Kinh doanh kim loại, sắt thép, kim khí…"
235,CÔNG TY CP VIỆT NAM KỸ NGHỆ SÚC SẢN (VISSAN),Nguyễn Ngọc An,0300105356,"Sản xuất, chế biến và kinh doanh thực phẩm tươi sống, đông lạnh"
236,CÔNG TY CP SẢN XUẤT NHỰA DUY TÂN,Trần Duy Hy,0306151768,"Sản xuất, kinh doanh nhựa và sản phẩm từ nhựa"
237,CÔNG TY CP TẬP ĐOÀN KIM TÍN,Nguyễn Tiến Hải,0303738780,Hoạt động công nghiệp khác
238,CÔNG TY TNHH XUẤT NHẬP KHẨU CÀ PHÊ MINH TIẾN,Nguyễn Thị Hồng Minh,0101013887,"Sản xuất, chế biến và kinh doanh thực phẩm khác"
239,CÔNG TY TNHH TẬP ĐOÀN XÂY DỰNG DELTA,Trần Thành Vinh,0100512717,Xây dựng
240,CÔNG TY CP KINH DOANH KHÍ MIỀN NAM,Nguyễn Ngọc Luận,0305097236,Kinh doanh xăng dầu và các sản phẩm liên quan
241,CÔNG TY CP XÂY DỰNG CENTRAL,Trần Quang Tuấn,0314476689,Xây dựng
242,CÔNG TY CP THÉP VÀ THƯƠNG MẠI HÀ NỘI,Đào Quang Tiến,5400363141,"Kinh doanh kim loại, sắt thép, kim khí…"
243,NGÂN HÀNG TNHH MTV HSBC (VIỆT NAM),Sumit Dutta,0301232798,Ngân hàng
244,CÔNG TY CP TẬP ĐOÀN HÀ ĐÔ,Nguyễn Trọng Thông,0100283802,Kinh doanh bất động sản
245,CÔNG TY CP GIAO NHẬN TOÀN CẦU DHL (VIỆT NAM),Clément Marie Blanc,0305707643,Hoạt động khác hỗ trợ cho vận tải
246,CÔNG TY CP XUẤT NHẬP KHẨU NHẤT THÀNH,Nguyễn Thọ Anh,0106025519,"Sản xuất, chế biến và kinh doanh gạo, ngũ cốc, sản phẩm nghiền, đồ khô"
247,CÔNG TY CP NÔNG SẢN THỰC PHẨM QUẢNG NGÃI,Võ Văn Danh,4300321643,"Sản xuất, chế biến và kinh doanh gạo, ngũ cốc, sản phẩm nghiền, đồ khô"
248,CÔNG TY CP THƯƠNG MẠI THÀNH THÀNH CÔNG,Phan Vũ Hùng,3700594361,"Sản xuất, chế biến và kinh doanh đường"
249,TỔNG CÔNG TY CP BẢO HIỂM BƯU ĐIỆN,Bùi Xuân Thu,0100774631,Bảo hiểm
250,CÔNG TY TNHH LE LONG VIỆT NAM,Lee Jui Chun,1100102656,"Sản xuất, kinh doanh thiết bị điện"
251,CÔNG TY CP BÓNG ĐÈN PHÍCH NƯỚC RẠNG ĐÔNG,Nguyễn Đoàn Thăng,0101526991,"Sản xuất, kinh doanh thiết bị điện"
252,CÔNG TY TNHH HỆ THỐNG THÔNG TIN FPT (FPT IS),Nguyễn Hoàng Minh,0104128565,Hoạt động thông tin khác
253,TỔNG CÔNG TY CÔNG NGHIỆP MỎ VIỆT BẮC TKV - CTCP,Bùi Trần Đông,0100100015,"Khai thác, kinh doanh than và hoạt động hỗ trợ"
254,CÔNG TY TÔN PHƯƠNG NAM,Lê Việt,3600236891,"Sản xuất, kinh doanh máy móc, sản phẩm cơ khí khác"
255,CÔNG TY CP CƠ KHÍ XÂY DỰNG THƯƠNG MẠI ĐẠI DŨNG,Trịnh Tiến Dũng,0301932246,Dịch vụ khác
256,CÔNG TY CP CÔNG NGHIỆP CAO SU MIỀN NAM,Phạm Hồng Phú,0300419930,"Sản xuất, kinh doanh cao su và sản phẩm từ cao su"
257,CÔNG TY TNHH TRUNG THÀNH THÁI NGUYÊN,Nguyễn Văn Tốt,4600201989,Bán lẻ khác
258,TẬP ĐOÀN TRUNG NGUYÊN LEGEND,Đặng Lê Nguyên Vũ,0304324655,"Sản xuất, chế biến và kinh doanh đồ uống không cồn"
259,CÔNG TY TNHH BẢO HIỂM NHÂN THỌ CHUBB VIỆT NAM,Nguyễn Hồng Sơn,0303845969,Bảo hiểm
260,CÔNG TY CP NHỰA BÌNH MINH,Nguyễn Hoàng Ngân,0301464823,"Sản xuất, kinh doanh nhựa và sản phẩm từ nhựa"
261,CÔNG TY TNHH MTV XI MĂNG VICEM HOÀNG THẠCH,Lê Xuân Khôi,0800004797,"Sản xuất, kinh doanh vật liệu xây dựng"
262,TỔNG CÔNG TY IDICO - CTCP,Đặng Chính Trung,0302177966,Xây dựng
263,CÔNG TY CP CÁP ĐIỆN THỊNH PHÁT,Kosit Pugasab,0315767095,"Sản xuất, kinh doanh thiết bị điện"
264,CÔNG TY CP ĐẦU TƯ DỊCH VỤ TÀI CHÍNH HOÀNG HUY,Trần Thị Hoàng Hà,0200117929,"Sản xuất, kinh doanh ô tô, xe máy, xe có động cơ và phụ kiện"
265,CÔNG TY CP ĐẦU TƯ XÂY DỰNG NEWTECONS,Trần Kim Long,0303103212,Xây dựng
266,NGÂN HÀNG TMCP BẢN VIỆT,Ngô Quang Trung,0301378892,Ngân hàng
267,CÔNG TY TNHH GROBEST INDUSTRIAL (VIỆT NAM),Shen Yen Ling,3600456424,"Sản xuất, kinh doanh thức ăn chăn nuôi"
268,CÔNG TY CP ĐẦU TƯ VÀ KINH DOANH NHÀ KHANG ĐIỀN,Vương Văn Minh,0302588596,Kinh doanh bất động sản
269,CÔNG TY CP MONDELEZ KINH ĐÔ VIỆT NAM,Hemant Kumar Rupani,3700599641,"Sản xuất, chế biến và kinh doanh bánh kẹo"
270,CÔNG TY CP NHỰA THIẾU NIÊN TIỀN PHONG,Chu Văn Phương,0200167782,"Sản xuất, kinh doanh nhựa và sản phẩm từ nhựa"
271,TỔNG CÔNG TY MÁY ĐỘNG LỰC VÀ MÁY NÔNG NGHIỆP VIỆT NAM - CTCP,Trần Ngọc Hà,0100103866,"Sản xuất, kinh doanh máy móc, sản phẩm cơ khí khác"
272,CÔNG TY CP HƯNG THỊNH INCONS,Trần Tiến Thanh,0305371707,Xây dựng
273,CÔNG TY CP DINH DƯỠNG NÔNG NGHIỆP QUỐC TẾ,Phạm Trung Lâm,3600618918,"Sản xuất, kinh doanh thức ăn chăn nuôi"
274,CÔNG TY CP ĐIỆN LỰC KHÁNH HÒA,Nguyễn Cao Ký,4200601069,"Sản xuất, truyền tải, phân phối điện"
275,CÔNG TY TNHH THƯƠNG MẠI CARLSBERG VIỆT NAM,Nathaniel Meredith Moxom,0102314245,"Sản xuất, chế biến và kinh doanh đồ uống có cồn"
276,CÔNG TY CP CHỨNG KHOÁN SSI,Nguyễn Hồng Nam,0301955155,Chứng khoán
277,CÔNG TY CP THƯƠNG MẠI DỊCH VỤ CỔNG VÀNG,Đào Thế Vinh,0102721191,Ẩm thực
278,CÔNG TY CP Á ĐÔNG ADG,Hồ Hoàng Bảo Vinh,0308113486,"Sản xuất, kinh doanh nhựa và sản phẩm từ nhựa"
279,CÔNG TY CP ĐẦU TƯ VÀ THƯƠNG MẠI TNG,Nguyễn Văn Thời,4600305723,"Sản xuất, kinh doanh trang phục"
280,CÔNG TY TÀI CHÍNH TNHH HD SAISON,Nguyễn Hữu Nhân,0304990133,Dịch vụ tài chính khác
281,CÔNG TY CP THỰC PHẨM SAO TA,Phạm Hoàng Việt,2200208753,"Sản xuất, chế biến và kinh doanh thực phẩm đóng gói, ăn liền, đồ hộp"
282,CÔNG TY CP GIAO NHẬN VẬN TẢI CON ONG,Đinh Hữu Thạnh,0303482440,Hoạt động khác hỗ trợ cho vận tải
283,CÔNG TY TNHH THƯƠNG MẠI - DỊCH VỤ TÂN HIỆP PHÁT,Trần Quý Thanh,0301387752,"Sản xuất, chế biến và kinh doanh đồ uống không cồn"
284,TỔNG CÔNG TY CÔNG NGHIỆP SÀI GÒN - TNHH MTV,Nguyễn Phương Đông,0300713668,"Sản xuất, chế biến và kinh doanh thuốc lá"
285,CÔNG TY CP DÂY VÀ CÁP ĐIỆN THƯỢNG ĐÌNH,Phạm Lương Hòa,0100892628,"Sản xuất, kinh doanh thiết bị điện"
286,CÔNG TY CP DƯỢC HẬU GIANG,Đoàn Đình Duy Khương,1800156801,"Sản xuất dược phẩm, thiết bị y tế"
287,CÔNG TY TNHH NHÀ NƯỚC MTV XỔ SỐ KIẾN THIẾT CẦN THƠ,Đỗ Thanh Bình,1800157562,"Dịch vụ vui chơi, giải trí"
288,CÔNG TY TNHH TOTO VIỆT NAM,Yamasaki Masao,0101225306,"Sản xuất, kinh doanh vật liệu xây dựng"
289,CÔNG TY CP CÁN THÉP THÁI TRUNG,Trần Tuấn,4600451322,"Sản xuất, gia công kim loại, sắt thép, kim khí…"
290,CÔNG TY TNHH XUÂN LỘC THỌ,Trần Thị Thu Hà,0100736347,"Sản xuất, kinh doanh thiết bị điện"
291,CÔNG TY CP TẬP ĐOÀN PHƯỢNG HOÀNG XANH A&A,Hồ Xuân Năng,0104961939,"Sản xuất, kinh doanh vật liệu xây dựng"
292,CÔNG TY TNHH NHỰA VÀ HÓA CHẤT TPC VINA,Piyapong Jriasetapong,3600248368,"Sản xuất, kinh doanh nhựa và sản phẩm từ nhựa"
293,CÔNG TY CP TẬP ĐOÀN MAVIN,Đào Mạnh Lương,0900841823,"Sản xuất, kinh doanh thức ăn chăn nuôi"
294,CÔNG TY CP THƯƠNG NGHIỆP CÀ MAU,Nguyễn Thị Việt Ánh,2000110221,"Bán lẻ hàng tiêu dùng nhanh trong siêu thị, cửa hàng tiện lợi, chợ truyền thông"
295,NGÂN HÀNG TMCP KIÊN LONG,Trần Ngọc Minh,1700197787,Ngân hàng
296,CÔNG TY TNHH MTV TỔNG CÔNG TY 28,Đỗ Tuấn Anh,0300516772,"Sản xuất, kinh doanh sợi, sản phẩm dệt"
297,CÔNG TY CP TẬP ĐOÀN HƯNG THỊNH,Nguyễn Đình Trung,0305410561,Kinh doanh bất động sản
298,CÔNG TY CP THÉP VIỆT Ý,Nguyễn Thanh Hà,0900222647,"Sản xuất, gia công kim loại, sắt thép, kim khí…"
299,CÔNG TY CP TẬP ĐOÀN IPC,Phí Phong Hà,0102055583,"Kinh doanh kim loại, sắt thép, kim khí…"
300,CÔNG TY CP AN TIẾN INDUSTRIES,Đặng Thị Quỳnh Phương,5200466372,Hoạt động công nghiệp khác
301,CÔNG TY CP TẬP ĐOÀN THÉP TIẾN LÊN,Phạm Thị Hồng,3600512830,"Kinh doanh kim loại, sắt thép, kim khí…"
302,CÔNG TY CP ABC VIỆT NAM,Nguyễn Thị Dịu,0900254448,"Sản xuất, kinh doanh thức ăn chăn nuôi"
303,CÔNG TY CP ĐẦU TƯ PHAN VŨ,Phan Khắc Long,0302217087,"Sản xuất, kinh doanh vật liệu xây dựng"
304,TỔNG CÔNG TY MAY NHÀ BÈ - CTCP,Phạm Phú Cường,0300398889,"Sản xuất, kinh doanh trang phục"
305,CÔNG TY TNHH KẾT CẤU THÉP 568,Phạm Ngọc Lan,0900273306,"Kinh doanh kim loại, sắt thép, kim khí…"
306,TỔNG CÔNG TY CP BẢO MINH,Vũ Anh Tuấn,0300446973,Bảo hiểm
307,NGÂN HÀNG TNHH MTV STANDARD CHARTERED (VIỆT NAM),Louis Taylor,0103617147,Ngân hàng
308,CÔNG TY TNHH PHÁT TRIỂN PHÚ MỸ HƯNG,Tseng Fan Chih,0300604002,Kinh doanh bất động sản
309,CÔNG TY CP CHỨNG KHOÁN VPS,Nguyễn Lâm Dũng,0104979904,Chứng khoán
310,CÔNG TY CP THUẬN HẢI,Dương Thanh Hải,0305601319,"Khai thác, kinh doanh than và hoạt động hỗ trợ"
311,CÔNG TY TNHH THƯƠNG MẠI VÀ DỊCH VỤ THÀNH TÍN,Trần Thanh Nga,2200208834,"Sản xuất, chế biến và kinh doanh gạo, ngũ cốc, sản phẩm nghiền, đồ khô"
312,CÔNG TY TNHH BẢO HIỂM HANWHA LIFE VIỆT NAM,Hwang Jun Hwan,0305774706,Bảo hiểm
313,CÔNG TY CP PHÁT TRIỂN BẤT ĐỘNG SẢN PHÁT ĐẠT,Bùi Quang Anh Vũ,0303493756,Kinh doanh bất động sản
314,CÔNG TY CP GỖ AN CƯỜNG,Lê Đức Nghĩa,3700748131,"Sản xuất, kinh doanh gỗ, sản phẩm từ gỗ và nội thất"
315,CÔNG TY CP LIZEN,Tăng Quốc Thuộc,0302310209,Xây dựng
316,CÔNG TY CP MAY SÔNG HỒNG,Bùi Đức Thịnh,0600333307,"Sản xuất, kinh doanh trang phục"
317,CÔNG TY CP TẬP ĐOÀN SUNHOUSE,Nguyễn Xuân Phú,0101976905,"Sản xuất, kinh doanh đồ dùng gia đình"
318,NGÂN HÀNG TNHH INDOVINA,Liu Chun Hao,0300733752,Ngân hàng
319,CÔNG TY TNHH THỨC ĂN GIA SÚC LÁI THIÊU,Nguyễn Thị Kim Anh,3700149709,"Sản xuất, kinh doanh thức ăn chăn nuôi"
320,CÔNG TY CP ĐẦU TƯ TỔNG HỢP HÀ NỘI,Nguyễn Đại Hải,0102287094,Kinh doanh bất động sản
321,CÔNG TY CP PHÚC SINH,Phan MinhThông,0302401061,"Sản xuất, chế biến và kinh doanh đồ uống không cồn"
322,CÔNG TY TNHH CÔNG NGHIỆP CHÍNH XÁC VIỆT NAM 1,Chao Wen Hsiang,2500213190,"Sản xuất, kinh doanh ô tô, xe máy, xe có động cơ và phụ kiện"
323,CÔNG TY CP THỰC PHẨM Á CHÂU,Nguyễn Mạnh Hà,3700150020,"Sản xuất, chế biến và kinh doanh thực phẩm đóng gói, ăn liền, đồ hộp"
324,CÔNG TY CP CÔNG NGHỆ VÀ DỊCH VỤ IMEDIA,Phạm Ngọc Tú,0105837941,Viễn thông
325,CÔNG TY TNHH TẬP ĐOÀN BIM - BIM GROUP,Đoàn Quốc Huy,5700103433,Kinh doanh bất động sản
326,CÔNG TY TNHH LOUIS DREYFUS COMMODITIES VIỆT NAM,Eric Gerard Leleu,5900424466,"Sản xuất, chế biến và kinh doanh thực phẩm tươi sống, đông lạnh"
327,CÔNG TY CP TẬP ĐOÀN VITTO,Nguyễn Xuân Quang,2500578360,"Sản xuất, kinh doanh vật liệu xây dựng"
328,CÔNG TY CP CASPER VIỆT NAM,Nguyễn Viết Chung,0107009894,"Sản xuất, kinh doanh thiết bị điện"
329,TỔNG CÔNG TY TRUYỀN THÔNG (VNPT-MEDIA),Dương Thành Long,0106873188,Viễn thông
330,CÔNG TY SẢN XUẤT THÉP ÚC SSE,Lâm Văn Hùng,0200373471,"Sản xuất, gia công kim loại, sắt thép, kim khí…"
331,CÔNG TY TNHH MTV XUẤT NHẬP KHẨU 2/9 ĐẮK LẮK,Lê Tiến Hùng,6000234538,"Sản xuất, chế biến và kinh doanh đồ uống không cồn"
332,CÔNG TY TNHH MTV XỔ SỐ KIẾN THIẾT BẠC LIÊU,Nguyễn Ngọc Thuý,1900135322,"Dịch vụ vui chơi, giải trí"
333,CÔNG TY TNHH SẢN XUẤT VÀ THƯƠNG MẠI MINH NGỌC,Đồng Tuấn Vũ,0900237146,"Sản xuất, kinh doanh máy móc, sản phẩm cơ khí khác"
334,CÔNG TY CP THANH TOÁN ĐIỆN TỬ VNPT,Kim Je Hee,0102713659,Hoạt động thông tin khác
335,CÔNG TY CP THƯƠNG MẠI DỊCH VỤ DẦU KHÍ HẢI PHÁT,Phạm Thị Thu Tâm,3603262480,Kinh doanh xăng dầu và các sản phẩm liên quan
